place	time	pace	age	gender	location	state	divPlace	divTot
5992	102.85	10.285	43	M	Ashburn VA	VA	772	931
8501	115.75	11.575	44	F	Washington DC	DC	834	974
5274	97.08	9.708	26	M	Washington DC	DC	1123	1457
809	79.55	7.955	29	F	Washington DC	DC	267	2782
3632	93.92	9.392	24	F	Washington DC	DC	476	974
243	72.33	7.233	28	F	Arlington VA	VA	94	2782
2383	88.83	8.883	29	F	Washington DC	DC	749	2782
3450	93.25	9.325	30	F	Washington DC	DC	750	2228
4718	97.53	9.753	24	F	San Jose CA	CA	582	974
859	70.72	7.072	57	M	Georgetown MA	MA	27	375
6800	105.53	10.553	25	F	Baltimore MD	MD	2079	2782
2659	82.57	8.257	28	M	Washington DC	DC	622	1457
5198	99.25	9.925	49	F	Washington DC	DC	273	554
5687	101.05	10.105	24	F	Springfield VA	VA	679	974
4745	93.77	9.377	29	M	Washington DC	DC	1023	1457
1911	86.83	8.683	43	F	New York NY	NY	181	974
6444	108.23	10.823	16	M	Herndon VA	VA	62	66
2357	80.68	8.068	47	M	Crofton MD	MD	209	648
1353	74.82	7.482	54	M	Vienna VA	VA	70	483
965	80.78	8.078	26	F	Washington DC	DC	320	2782
6954	119.7	11.97	49	M	Germantown MD	MD	622	648
9208	124.17	12.417	61	F	Cape Elizabeth ME	ME	71	93
4631	93.02	9.302	27	M	Catonsville MD	MD	1007	1457
7890	111.43	11.143	59	F	Bethesda MD	MD	163	236
301	63.98	6.398	27	M	Arlington VA	VA	85	1457
518	67.23	6.723	54	M	Wilmington DE	DE	24	483
1805	77.58	7.758	50	M	Centreville VA	VA	103	483
3939	95	9.5	33	F	Washington DC	DC	856	2228
730	78.85	7.885	30	F	Washington DC	DC	170	2228
1610	85.33	8.533	27	F	Odenton MD	MD	522	2782
989	71.92	7.192	24	M	Arlington VA	VA	70	347
213	71.32	7.132	42	F	Silver Spring MD	MD	18	974
8414	115.15	11.515	36	F	Bowie MD	MD	1157	1367
1926	78.23	7.823	60	M	Clifton VA	VA	24	196
2992	84.48	8.448	54	M	Shohola PA	PA	189	483
5484	100.27	10.027	30	F	Alexandria VA	VA	1217	2228
5809	101.5	10.15	35	F	Dunkirk MD	MD	780	1367
4447	92.05	9.205	55	M	Vienna VA	VA	193	375
6111	102.75	10.275	33	F	Springfield VA	VA	1353	2228
5083	95.8	9.58	25	M	Arlington VA	VA	1090	1457
7256	107.77	10.777	30	F	Washington DC	DC	1619	2228
2304	80.32	8.032	33	M	Washington DC	DC	500	1490
3495	93.43	9.343	32	F	Jeannette PA	PA	761	2228
8354	114.7	11.47	50	F	Ellicott City MD	MD	336	397
487	66.83	6.683	24	M	Washington DC	DC	34	347
4767	93.85	9.385	30	M	Arlington VA	VA	1018	1490
1366	83.73	8.373	41	F	Washington DC	DC	132	974
5407	97.88	9.788	28	M	Westland MI	MI	1143	1457
4122	95.65	9.565	25	F	Washington DC	DC	1267	2782
2067	79	7.9	40	M	Harrisonburg VA	VA	261	931
2649	90	9	50	F	Fairfax Station VA	VA	79	397
6796	114.95	11.495	29	M	21093 MD	MD	1396	1457
7736	110.43	11.043	37	F	Leesburg VA	VA	1053	1367
5864	101.72	10.172	29	F	Arlington VA	VA	1792	2782
2779	83.23	8.323	27	M	Washington DC	DC	645	1457
992	81.13	8.113	38	F	Canada	Canada	119	1367
5239	99.38	9.938	45	F	Washington DC	DC	279	554
4128	90.18	9.018	35	M	Rockville MD	MD	639	1093
3618	93.87	9.387	33	F	Baltimore MD	MD	783	2228
3588	93.77	9.377	39	F	Springfield VA	VA	484	1367
7092	107.05	10.705	32	F	Alexandria VA	VA	1583	2228
6169	104.58	10.458	29	M	Washington DC	DC	1290	1457
729	78.83	7.883	31	F	Washington DC	DC	169	2228
3069	91.73	9.173	49	F	Alexandria VA	VA	150	554
244	62.9	6.29	49	M	Vienna VA	VA	19	648
994	71.93	7.193	46	M	Arlington VA	VA	80	648
1668	76.75	7.675	35	M	Washington DC	DC	241	1093
2729	90.35	9.035	26	F	Philadelphia PA	PA	863	2782
998	81.17	8.117	34	F	Washington DC	DC	222	2228
7835	111.08	11.108	66	F	Warrenton VA	VA	22	35
4458	96.77	9.677	25	F	Washington DC	DC	1385	2782
2755	83.1	8.31	33	M	Washington DC	DC	611	1490
5178	99.15	9.915	46	F	Washington DC	DC	271	554
1354	74.82	7.482	37	M	Brooklyn NY	NY	203	1093
1207	82.65	8.265	33	F	Arlington VA	VA	267	2228
6809	115.22	11.522	36	M	Washington DC	DC	1033	1093
448	75.63	7.563	30	F	Arlington VA	VA	98	2228
1830	77.73	7.773	46	M	Gaithersburg MD	MD	160	648
2553	89.58	8.958	28	F	Arlington VA	VA	806	2782
6822	105.67	10.567	39	F	Walpole MA	MA	923	1367
2892	91.03	9.103	24	F	Washington DC	DC	373	974
5660	99.93	9.993	40	M	Alexandria VA	VA	736	931
2866	83.7	8.37	26	M	Washington DC	DC	653	1457
1866	77.9	7.79	32	M	Baltimore MD	MD	421	1490
6500	104.3	10.43	30	F	Falls Church VA	VA	1457	2228
2768	90.5	9.05	22	F	Kensington MD	MD	354	974
2587	82.12	8.212	44	M	Fairfax VA	VA	332	931
6098	103.88	10.388	41	M	Burke VA	VA	784	931
5664	100.95	10.095	46	F	Girard OH	OH	305	554
2830	90.77	9.077	38	F	Alexandria VA	VA	365	1367
4776	93.93	9.393	25	M	Hershey PA	PA	1028	1457
3913	89.02	8.902	28	M	Washingotn DC	DC	858	1457
2599	89.77	8.977	35	F	Washington DC	DC	332	1367
5351	97.5	9.75	31	M	New York NY	NY	1148	1490
1861	86.55	8.655	25	F	Washington DC	DC	598	2782
3596	93.78	9.378	23	F	Washington DC	DC	470	974
3331	92.8	9.28	24	F	Washington DC	DC	440	974
9186	123.82	12.382	36	F	Washington DC	DC	1277	1367
2037	87.45	8.745	29	F	Clifton VA	VA	654	2782
5669	100	10	47	M	Derwood MD	MD	498	648
89	57.93	5.793	30	M	Georgetown DE	DE	25	1490
5338	97.45	9.745	35	M	Drexel Hill PA	PA	821	1093
6323	103.65	10.365	36	F	New York NY	NY	855	1367
415	75.23	7.523	28	F	Woodbridge VA	VA	138	2782
348	64.78	6.478	41	M	Reston VA	VA	33	931
9036	121.33	12.133	46	F	Hawthorne NY	NY	501	554
6418	104	10.4	29	F	Washington DC	DC	1953	2782
4306	96.17	9.617	26	F	Washington DC	DC	1327	2782
775	69.9	6.99	55	M	Silver Spring MD	MD	21	375
1161	73.27	7.327	38	M	Upper Marlboro MD	MD	176	1093
1839	86.45	8.645	36	F	Takoma Park MD	MD	232	1367
4283	91.05	9.105	69	M	Arlington VA	VA	22	79
7716	110.33	11.033	27	F	Washington DC	DC	2313	2782
524	67.28	6.728	16	M	Washington DC	DC	9	66
8353	114.68	11.468	40	F	Ellicott City MD	MD	820	974
592	77.27	7.727	44	F	Elkton MD	MD	48	974
3445	93.25	9.325	37	F	Bethesda MD	MD	455	1367
8041	112.57	11.257	42	F	Washington DC	DC	790	974
5125	98.97	9.897	28	F	Arlington VA	VA	1583	2782
3051	91.72	9.172	41	F	Kensington MD	MD	281	974
4998	98.5	9.85	36	F	Washington DC	DC	664	1367
946	71.55	7.155	30	M	Washington DC	DC	240	1490
6151	104.38	10.438	47	M	Washington DC	DC	548	648
6189	103.05	10.305	34	F	Felton DE	DE	1381	2228
8351	114.68	11.468	59	F	Washington DC	DC	177	236
4353	96.33	9.633	29	F	Arlington VA	VA	1350	2782
6810	115.25	11.525	57	M	Woodbridge VA	VA	345	375
1563	85.05	8.505	31	F	Arlington VA	VA	350	2228
5542	98.9	9.89	25	M	Washington DC	DC	1172	1457
4727	93.67	9.367	63	M	York PA	PA	88	196
3806	94.55	9.455	27	F	Pittsburgh PA	PA	1167	2782
3913	94.88	9.488	34	F	Alexandria VA	VA	846	2228
2822	83.47	8.347	47	M	Cherry Hill NJ	NJ	244	648
4624	92.98	9.298	27	M	Washington DC	DC	1003	1457
2635	82.45	8.245	33	M	Washington DC	DC	588	1490
5732	100.43	10.043	52	M	Millerville MD	MD	376	483
1806	77.6	7.76	51	M	Washington DC	DC	104	483
5684	100.08	10.008	34	M	Burke VA	VA	1218	1490
2282	80.17	8.017	37	M	Chevy Chase MD	MD	332	1093
258	72.73	7.273	32	F	Annapolis MD	MD	61	2228
6866	105.93	10.593	42	F	Reston VA	VA	670	974
3425	86.55	8.655	34	M	Gainesville VA	VA	757	1490
7681	110.07	11.007	34	F	Washington DC	DC	1722	2228
1191	82.55	8.255	32	F	New York NY	NY	265	2228
327	64.4	6.44	39	M	Manassas VA	VA	41	1093
2473	89.2	8.92	48	F	Ijamsville MD	MD	124	554
4501	96.9	9.69	28	F	McLean VA	VA	1392	2782
5042	95.6	9.56	48	M	Fairfax VA	VA	439	648
1789	77.5	7.75	30	M	Washington DC	DC	406	1490
6533	104.45	10.445	35	F	Havre De Grace MD	MD	881	1367
5524	98.73	9.873	59	M	Allentown PA	PA	262	375
2287	80.22	8.022	28	M	Baltimore MD	MD	552	1457
3028	84.63	8.463	28	M	Washington DC	DC	682	1457
7091	129.23	12.923	33	M	Centreville VA	VA	1469	1490
1986	87.22	8.722	29	F	Brooklyn NY	NY	637	2782
476	66.62	6.662	52	M	Sterling VA	VA	21	483
1027	72.23	7.223	37	M	New York NY	NY	146	1093
7707	110.27	11.027	28	F	Arlington VA	VA	2310	2782
29	53.35	5.335	36	M	Arlington VA	VA	2	1093
5952	102.53	10.253	32	M	Washington DC	DC	1267	1490
5306	97.25	9.725	30	M	Falls Church VA	VA	1132	1490
3335	92.82	9.282	37	F	Hoboken NJ	NJ	440	1367
6660	111.92	11.192	36	M	Alexandria VA	VA	1013	1093
8394	115.07	11.507	46	F	Fairfax VA	VA	471	554
2034	78.85	7.885	28	M	New York NY	NY	482	1457
1063	72.5	7.25	36	M	Alexandria VA	VA	153	1093
9536	132.18	13.218	30	F	Alexandria VA	VA	2173	2228
9308	126.52	12.652	29	F	Dalton MA	MA	2697	2782
7704	110.23	11.023	40	F	Rockville MD	MD	754	974
303	63.98	6.398	34	M	Washington DC	DC	86	1490
8816	118.7	11.87	28	F	Washington DC	DC	2586	2782
7140	133.2	13.32	29	M	Reston VA	VA	1453	1457
2267	80.05	8.005	27	M	Washington DC	DC	544	1457
1322	83.52	8.352	22	F	Dauphin PA	PA	172	974
1976	78.43	7.843	31	M	Arlington VA	VA	446	1490
3405	93.13	9.313	33	F	Arlington VA	VA	738	2228
676	68.93	6.893	35	M	West Point NY	NY	91	1093
6873	117.07	11.707	41	M	Holland PA	PA	896	931
5913	102.08	10.208	29	M	Washington DC	DC	1242	1457
5087	98.82	9.882	35	F	Stafford VA	VA	679	1367
6287	106.25	10.625	29	M	Fairfax VA	VA	1313	1457
8895	119.62	11.962	38	F	Washington DC	DC	1230	1367
124	59.57	5.957	16	M	Ellicott City MD	MD	1	66
6285	106.22	10.622	35	M	Fort Washington MD	MD	959	1093
9593	134.88	13.488	33	F	Alexandria VA	VA	2194	2228
715	69.38	6.938	47	M	Washington DC	DC	50	648
4956	95.03	9.503	26	M	Washington DC	DC	1067	1457
4649	93.15	9.315	58	M	Pennington NJ	NJ	203	375
2930	91.17	9.117	26	F	Burke VA	VA	925	2782
969	71.77	7.177	34	M	Washington DC	DC	249	1490
2681	90.15	9.015	28	F	Arlington VA	VA	847	2782
1989	87.23	8.723	41	F	Aldie VA	VA	189	974
9153	123.23	12.323	27	F	Lutherville MD	MD	2665	2782
4245	96	9.6	26	F	Washington DC	DC	1305	2782
8461	115.5	11.55	28	F	Washington DC	DC	2496	2782
5345	97.48	9.748	27	M	Alexandria VA	VA	1136	1457
7405	108.43	10.843	41	F	Herndon VA	VA	726	974
362	64.93	6.493	46	M	Arlington VA	VA	27	648
3816	88.55	8.855	56	M	Arlington VA	VA	153	375
4706	97.5	9.75	25	F	New York NY	NY	1464	2782
1966	78.37	7.837	28	M	Falls Church VA	VA	468	1457
4818	97.87	9.787	31	F	Manassas VA	VA	1073	2228
4970	95.07	9.507	40	M	Washington DC	DC	648	931
1831	77.75	7.775	23	M	Washington DC	DC	111	347
5636	100.85	10.085	25	F	Washington DC	DC	1737	2782
5089	98.85	9.885	35	F	Arlington VA	VA	680	1367
2524	81.75	8.175	29	M	Washington DC	DC	600	1457
1789	86.27	8.627	27	F	Baltimore MD	MD	574	2782
652	78	7.8	28	F	Pierre SD	SD	220	2782
6536	104.45	10.445	22	F	Kent OH	OH	751	974
7342	108.15	10.815	28	F	Brooklyn NY	NY	2222	2782
6351	103.77	10.377	38	F	Bethesda MD	MD	859	1367
4432	96.67	9.667	32	F	Washington DC	DC	976	2228
4204	90.62	9.062	24	M	Longmeadow MA	MA	217	347
3010	84.55	8.455	62	M	Bethesda MD	MD	44	196
3422	86.55	8.655	34	M	Jacksonville FL	FL	756	1490
6804	115.08	11.508	64	M	Lanham MD	MD	175	196
1358	83.7	8.37	34	F	Baltimore MD	MD	307	2228
5097	98.88	9.888	34	F	Annandale VA	VA	1131	2228
2769	83.17	8.317	41	M	Washington DC	DC	356	931
4699	93.47	9.347	36	M	Washington DC	DC	729	1093
6357	103.8	10.38	26	F	Washington DC	DC	1938	2782
8898	119.65	11.965	33	F	Herndon VA	VA	2014	2228
4834	94.33	9.433	28	M	Rockville MD	MD	1040	1457
1683	85.68	8.568	45	F	Round Hill VA	VA	83	554
2167	79.52	7.952	31	M	Oakton VA	VA	473	1490
7038	106.73	10.673	61	F	Kansas City MO	MO	39	93
1842	77.78	7.778	36	M	Alexandria VA	VA	269	1093
6417	107.9	10.79	52	M	Washington DC	DC	429	483
5929	101.98	10.198	30	F	Rockville MD	MD	1319	2228
5174	99.12	9.912	33	F	Sykesville MD	MD	1150	2228
3928	89.1	8.91	25	M	Washington DC	DC	862	1457
6979	106.45	10.645	42	F	Reston VA	VA	681	974
2626	89.93	8.993	29	F	Arnold PA	PA	833	2782
4730	97.58	9.758	29	F	Washington DC	DC	1474	2782
2229	88.17	8.817	42	F	Mount Rainier MD	MD	221	974
3930	89.1	8.91	57	M	Paoli PA	PA	161	375
82	66.33	6.633	28	F	Washington DC	DC	38	2782
4628	97.3	9.73	30	F	Washington DC	DC	1027	2228
2958	84.35	8.435	37	M	Alexandria VA	VA	441	1093
2877	83.77	8.377	33	M	Washington DC	DC	635	1490
7379	108.33	10.833	40	F	Bowie MD	MD	720	974
951	71.58	7.158	44	M	Alexandria VA	VA	97	931
8195	113.68	11.368	29	F	Washington DC	DC	2423	2782
4787	97.75	9.775	32	F	Alexandria VA	VA	1067	2228
1235	73.85	7.385	40	M	Reston VA	VA	134	931
9722	151.17	15.117	27	F	Alexandria VA	VA	2782	2782
3105	91.88	9.188	28	F	Annapolis MD	MD	980	2782
8082	112.85	11.285	33	F	Largo MD	MD	1820	2228
2115	87.75	8.775	29	F	Washington DC	DC	675	2782
2485	89.25	8.925	26	F	Bel Air MD	MD	780	2782
5366	97.6	9.76	44	M	Washington DC	DC	696	931
2035	78.85	7.885	49	M	Columbia MD	MD	174	648
3769	94.38	9.438	25	F	Edinburg VA	VA	1158	2782
7493	108.93	10.893	23	F	Oviedo FL	FL	817	974
1591	76.23	7.623	33	M	Arlington VA	VA	374	1490
1137	73.1	7.31	27	M	Washington DC	DC	272	1457
4024	89.62	8.962	61	M	Fremont OH	OH	71	196
5759	101.32	10.132	54	F	Berwyn PA	PA	189	397
4981	98.45	9.845	30	F	Vienna VA	VA	1108	2228
801	79.48	7.948	28	F	New York NY	NY	265	2782
2689	82.75	8.275	54	M	Arlington VA	VA	169	483
4881	94.62	9.462	40	M	Vienna VA	VA	637	931
2998	91.47	9.147	40	F	Washington DC	DC	277	974
3467	93.32	9.332	28	F	Hoboken NJ	NJ	1082	2782
7717	110.33	11.033	24	F	Washington DC	DC	837	974
4351	96.32	9.632	44	F	Laurel MD	MD	402	974
3216	92.37	9.237	28	F	New York NY	NY	1016	2782
4727	97.57	9.757	23	F	Rochester NY	NY	583	974
2058	87.55	8.755	30	F	New York NY	NY	453	2228
6231	103.25	10.325	27	F	Philadelphia PA	PA	1902	2782
336	64.62	6.462	42	M	South Orange NJ	NJ	31	931
8628	116.97	11.697	38	F	Arlington VA	VA	1191	1367
4468	92.13	9.213	50	M	Short Hills NJ	NJ	295	483
6528	109.37	10.937	26	M	Arlington VA	VA	1351	1457
6413	103.98	10.398	29	F	Manassas Park VA	VA	1951	2782
7419	108.52	10.852	53	F	Elkridge MD	MD	281	397
7087	128.73	12.873	22	M	Annapolis MD	MD	345	347
2338	80.55	8.055	24	M	New York NY	NY	132	347
1044	81.45	8.145	32	F	Washington DC	DC	231	2228
4267	96.07	9.607	30	F	Baltimore MD	MD	940	2228
636	77.85	7.785	25	F	Washington DC	DC	214	2782
4573	92.67	9.267	26	M	Washington DC	DC	991	1457
6963	106.35	10.635	38	F	Arlington VA	VA	941	1367
1014	72.15	7.215	27	M	Washington DC	DC	243	1457
4604	92.87	9.287	23	M	Dearborn MI	MI	234	347
8156	113.35	11.335	39	F	Potomac Falls VA	VA	1111	1367
5752	101.27	10.127	27	F	Silver Spring MD	MD	1765	2782
6657	104.92	10.492	52	F	Washington DC	DC	225	397
3354	92.92	9.292	38	F	Waltham MA	MA	443	1367
2334	88.62	8.862	38	F	Arlington VA	VA	295	1367
5179	99.15	9.915	43	F	Washington DC	DC	498	974
8281	114.2	11.42	40	F	Charlestown MA	MA	814	974
1963	78.37	7.837	31	M	Alexandria VA	VA	442	1490
9173	123.55	12.355	35	F	Washington DC	DC	1273	1367
8694	117.5	11.75	28	F	Durham NC	NC	2561	2782
917	80.47	8.047	37	F	Fairfax VA	VA	108	1367
5637	99.75	9.975	41	M	Manassas VA	VA	735	931
8825	118.82	11.882	29	F	South Pasadena CA	CA	2590	2782
306	73.47	7.347	33	F	Arlington VA	VA	71	2228
1933	78.27	7.827	37	M	Reston VA	VA	285	1093
3779	94.43	9.443	43	F	Silver Spring MD	MD	355	974
916	80.47	8.047	28	F	Springfield VA	VA	297	2782
5955	102.12	10.212	27	F	Fairfax VA	VA	1816	2782
2740	90.38	9.038	54	F	Pittsburgh PA	PA	85	397
9292	126.07	12.607	40	F	Fairfax VA	VA	925	974
8436	115.33	11.533	24	F	Arlington VA	VA	895	974
283	73.12	7.312	23	F	Washington DC	DC	42	974
7663	110.02	11.002	28	F	Washington DC	DC	2300	2782
6352	107.07	10.707	24	M	Washington DC	DC	326	347
2091	79.08	7.908	29	M	Washington DC	DC	500	1457
734	69.55	6.955	23	M	Landenberg PA	PA	52	347
2657	82.55	8.255	26	M	Washington WI	WI	621	1457
1703	85.85	8.585	23	F	Newark DE	DE	224	974
4038	89.72	8.972	30	M	Ashburn VA	VA	882	1490
2731	82.97	8.297	42	M	Annapolis MD	MD	352	931
4496	92.28	9.228	34	M	New York NY	NY	971	1490
9282	125.85	12.585	38	F	Warrenton VA	VA	1294	1367
558	67.68	6.768	27	M	Washington DC	DC	143	1457
3168	85.27	8.527	38	M	Ashburn VA	VA	481	1093
3201	92.28	9.228	29	F	Arlington VA	VA	1008	2782
233	62.58	6.258	26	M	Chesapeake Beach MD	MD	69	1457
6061	102.57	10.257	58	F	Douglasville GA	GA	107	236
4966	95.07	9.507	26	M	Arlington VA	VA	1069	1457
3120	91.93	9.193	36	F	Washington DC	DC	411	1367
870	70.85	7.085	42	M	Washington DC	DC	92	931
440	75.53	7.553	30	F	Arlington VA	VA	95	2228
4533	97.02	9.702	27	F	Mt Royal NJ	NJ	1404	2782
1458	84.4	8.44	25	F	Washington DC	DC	469	2782
5288	97.15	9.715	39	M	Brandywine MD	MD	819	1093
2459	89.17	8.917	32	F	Westminster MD	MD	545	2228
8482	115.58	11.558	39	F	Arlington VA	VA	1168	1367
5537	100.53	10.053	53	F	Vienna VA	VA	178	397
6126	104.23	10.423	32	M	Washington DC	DC	1297	1490
1141	73.12	7.312	40	M	Aiea HI	HI	124	931
1881	86.68	8.668	38	F	Columbus NJ	NJ	236	1367
8034	112.5	11.25	35	F	Woodbridge VA	VA	1095	1367
8098	112.98	11.298	50	F	Oakton VA	VA	322	397
6764	105.37	10.537	38	F	Baltimore MD	MD	912	1367
4941	94.95	9.495	31	M	Rosedale MD	MD	1059	1490
6685	105.03	10.503	24	F	Rockville MD	MD	761	974
8970	120.42	12.042	35	F	Catonsville MD	MD	1242	1367
2724	82.93	8.293	51	M	Vienna VA	VA	171	483
1348	83.65	8.365	25	F	New York NY	NY	438	2782
7085	107	10.7	35	F	Springfield VA	VA	961	1367
3723	88.02	8.802	30	M	North Bethesda MD	MD	823	1490
3774	94.42	9.442	36	F	Millington TN	TN	509	1367
7054	106.82	10.682	35	F	Bethpage NY	NY	957	1367
452	66.27	6.627	24	M	Baltimore MD	MD	33	347
2319	88.57	8.857	53	F	Clarksville MD	MD	70	397
4787	94.02	9.402	35	M	Fairfax VA	VA	743	1093
8518	115.88	11.588	42	F	Arlington VA	VA	837	974
3594	87.45	8.745	31	M	Hummelstown PA	PA	790	1490
7105	107.1	10.71	39	F	Arlington VA	VA	963	1367
9488	130.82	13.082	38	F	Union NJ	NJ	1327	1367
3179	85.37	8.537	41	M	Alexandria VA	VA	412	931
4354	96.33	9.633	43	F	Philadelphia PA	PA	403	974
6692	105.05	10.505	38	F	Charlotte NC	NC	907	1367
2840	90.82	9.082	30	F	Arlington VA	VA	626	2228
3124	91.95	9.195	38	F	Olney MD	MD	412	1367
638	68.58	6.858	32	M	Washington DC	DC	175	1490
2051	78.9	7.89	12	M	Pasadena MD	MD	28	66
753	79.08	7.908	63	F	Rockville MD	MD	2	93
7789	110.77	11.077	38	F	Washington DC	DC	1059	1367
4057	89.85	8.985	35	M	New York NY	NY	629	1093
1012	81.27	8.127	37	F	Washington DC	DC	121	1367
2270	88.35	8.835	37	F	Alexandria VA	VA	283	1367
488	66.83	6.683	25	M	Arlington VA	VA	128	1457
6136	104.27	10.427	34	M	Gaithersburg MD	MD	1303	1490
1099	81.95	8.195	26	F	Reston VA	VA	359	2782
3079	84.87	8.487	28	M	Washington DC	DC	688	1457
1281	83.25	8.325	46	F	Clinton MD	MD	62	554
3257	85.7	8.57	36	M	Vienna VA	VA	491	1093
3855	94.7	9.47	29	F	Washington DC	DC	1184	2782
7397	108.4	10.84	30	F	Chevy Chase MD	MD	1657	2228
1410	84.13	8.413	35	F	Washington DC	DC	178	1367
4562	97.1	9.71	29	F	Washington DC	DC	1409	2782
3189	85.4	8.54	39	M	Springfield VA	VA	483	1093
4079	89.95	8.995	28	M	Virginia Beach VA	VA	894	1457
8137	113.22	11.322	30	F	Bloomfield NJ	NJ	1841	2228
2400	80.93	8.093	48	M	Phoenix MD	MD	214	648
4898	98.15	9.815	35	F	Arlington VA	VA	652	1367
7130	107.23	10.723	50	F	Fairfax VA	VA	260	397
6582	104.65	10.465	25	F	Washington DC	DC	2016	2782
7066	126.77	12.677	33	M	Greenbelt MD	MD	1462	1490
1512	75.82	7.582	25	M	Newburgh NY	NY	358	1457
9521	131.78	13.178	23	F	Washington DC	DC	969	974
2173	87.95	8.795	56	F	Wilton CT	CT	28	236
4591	92.78	9.278	23	M	Washington DC	DC	233	347
4578	97.17	9.717	36	F	Medford MA	MA	610	1367
2468	89.2	8.92	59	F	Washington DC	DC	36	236
9267	125.48	12.548	29	F	Alexandria VA	VA	2686	2782
7301	107.9	10.79	25	F	Washington DC	DC	2211	2782
1048	72.4	7.24	47	M	Beltsville MD	MD	84	648
5432	98.05	9.805	42	M	Malvern PA	PA	704	931
237	62.65	6.265	35	M	Fairfax VA	VA	25	1093
2757	90.43	9.043	37	F	Alexandria VA	VA	351	1367
7332	108.07	10.807	27	F	Chicago IL	IL	2220	2782
5956	102.55	10.255	35	M	Washington DC	DC	911	1093
897	71.08	7.108	33	M	Arlington VA	VA	228	1490
2529	81.8	8.18	30	M	Arlington VA	VA	559	1490
2041	78.88	7.888	29	M	Washington DC	DC	485	1457
4473	96.82	9.682	36	F	Silver Spring MD	MD	594	1367
6957	119.75	11.975	35	M	Chevy Chase MD	MD	1054	1093
4865	98.03	9.803	40	F	Leesburg VA	VA	459	974
1684	76.83	7.683	49	M	Arlington VA	VA	147	648
8231	113.97	11.397	30	F	Arlington VA	VA	1869	2228
455	66.33	6.633	53	M	Washington DC	DC	20	483
9178	123.67	12.367	38	F	Columbia MD	MD	1275	1367
7847	111.18	11.118	36	F	Herndon VA	VA	1068	1367
8677	117.38	11.738	29	F	Rockville MD	MD	2557	2782
3282	85.82	8.582	27	M	Crofton MD	MD	731	1457
5139	99.02	9.902	26	F	McLean VA	VA	1589	2782
7119	130.87	13.087	28	M	Bayville NY	NY	1450	1457
655	68.75	6.875	33	M	Baltimore MD	MD	179	1490
926	71.32	7.132	40	M	Bethesda MD	MD	96	931
8954	120.27	12.027	40	F	Alexandria VA	VA	887	974
6577	110.2	11.02	51	M	University Park MD	MD	451	483
3754	88.18	8.818	31	M	Washington DC	DC	827	1490
1950	87.05	8.705	27	F	Arlington VA	VA	626	2782
1281	74.2	7.42	34	M	Washington DC	DC	308	1490
978	71.85	7.185	43	M	Washington DC	DC	102	931
3154	92.08	9.208	40	F	Bridgeville PA	PA	292	974
4062	89.88	8.988	33	M	Brooklyn NY	NY	887	1490
224	71.82	7.182	34	F	Islip NY	NY	53	2228
4422	91.92	9.192	29	M	Washington DC	DC	962	1457
5076	98.78	9.878	30	F	Arlington VA	VA	1126	2228
5827	101.22	10.122	42	M	Hughesville MD	MD	755	931
257	63.1	6.31	32	M	McLean VA	VA	75	1490
892	80.28	8.028	45	F	Kensington MD	MD	43	554
6631	111.45	11.145	36	M	Montgomery Villag MD	MD	1009	1093
7167	107.38	10.738	26	F	Ashburn VA	VA	2183	2782
4244	90.83	9.083	57	M	Forest Hill MD	MD	183	375
144	60.1	6.01	40	M	Washington DC	DC	7	931
8005	112.3	11.23	35	F	Washington DC	DC	1092	1367
1753	86.08	8.608	40	F	Ashburn VA	VA	169	974
6082	102.67	10.267	34	F	Bowie MD	MD	1344	2228
7866	111.28	11.128	42	F	Reston VA	VA	768	974
3814	88.53	8.853	39	M	Washington DC	DC	592	1093
4996	95.27	9.527	36	M	Washington DC	DC	768	1093
3222	85.53	8.553	29	M	Arlington VA	VA	718	1457
2494	89.3	8.93	25	F	Lexington VA	VA	783	2782
4773	97.7	9.77	31	F	Washington DC	DC	1058	2228
2148	79.37	7.937	28	M	Philadelphia PA	PA	514	1457
3276	92.62	9.262	26	F	Halethorpe MD	MD	1033	2782
4384	91.7	9.17	48	M	Silver Spring MD	MD	385	648
822	70.38	7.038	32	M	Washington DC	DC	214	1490
9599	135.08	13.508	29	F	Washington DC	DC	2761	2782
3440	93.23	9.323	42	F	Falls Church VA	VA	322	974
7299	107.9	10.79	29	F	Clifton VA	VA	2209	2782
6937	119.28	11.928	42	M	Sterling VA	VA	904	931
919	80.47	8.047	25	F	Chevy Chase MD	MD	299	2782
1407	84.12	8.412	27	F	Arlington VA	VA	452	2782
9273	125.68	12.568	37	F	Ashburn VA	VA	1292	1367
903	71.12	7.112	23	M	Rockville MD	MD	65	347
700	78.53	7.853	25	F	Rockville MD	MD	235	2782
4634	93.03	9.303	38	M	Dover DE	DE	719	1093
9512	131.63	13.163	33	F	Baltimore MD	MD	2167	2228
5509	100.4	10.04	24	F	Arlington VA	VA	659	974
475	66.62	6.662	38	M	Arlington VA	VA	65	1093
4719	93.6	9.36	32	M	Washington DC	DC	1011	1490
625	68.4	6.84	36	M	Pittsburgh PA	PA	81	1093
5362	97.57	9.757	47	M	Washington DC	DC	465	648
2662	90.07	9.007	34	F	Alexandria VA	VA	591	2228
2639	82.47	8.247	38	M	Arlington VA	VA	381	1093
6262	103.4	10.34	43	F	Arlington VA	VA	598	974
1936	78.27	7.827	24	M	Washington DC	DC	116	347
